ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2026-03-08 13:00:00,16652.402204090035,13820.0630870397,18143.28517839786,16652.402204090035,16652.402204090035,-756.6176040188309,-756.6176040188309,-756.6176040188309,29.361052094857026,29.361052094857026,29.361052094857026,-785.9786561136877,-785.9786561136877,-785.9786561136877,0.0,0.0,0.0,15895.784600071203
2026-03-08 14:00:00,16648.505681508625,13851.778503393989,18304.9405003817,16648.505681508625,16648.505681508625,-623.60197986833,-623.60197986833,-623.60197986833,130.15505857165707,130.15505857165707,130.15505857165707,-753.757038439987,-753.757038439987,-753.757038439987,0.0,0.0,0.0,16024.903701640294
2026-03-08 15:00:00,16644.609158927222,13799.857864308673,18209.433855551855,16644.609158927222,16644.609158927222,-692.6487950509201,-692.6487950509201,-692.6487950509201,26.866608249713426,26.866608249713426,26.866608249713426,-719.5154033006335,-719.5154033006335,-719.5154033006335,0.0,0.0,0.0,15951.960363876302
2026-03-08 16:00:00,16640.71263634582,13720.895873964595,18091.539178729283,16640.71263634582,16640.71263634582,-800.3856250586963,-800.3856250586963,-800.3856250586963,-116.82359362185242,-116.82359362185242,-116.82359362185242,-683.5620314368438,-683.5620314368438,-683.5620314368438,0.0,0.0,0.0,15840.327011287123
2026-03-08 17:00:00,16636.816113764413,13731.476254408388,17887.261110484036,16636.816113764413,16636.816113764413,-839.4459252070756,-839.4459252070756,-839.4459252070756,-193.23403964225764,-193.23403964225764,-193.23403964225764,-646.211885564818,-646.211885564818,-646.211885564818,0.0,0.0,0.0,15797.370188557337
2026-03-08 18:00:00,16632.919591183007,13702.717990262692,18044.455904179435,16632.919591183007,16632.919591183007,-778.8234912498906,-778.8234912498906,-778.8234912498906,-171.04038470612025,-171.04038470612025,-171.04038470612025,-607.7831065437704,-607.7831065437704,-607.7831065437704,0.0,0.0,0.0,15854.096099933116
2026-03-08 19:00:00,16629.023068601604,13866.69028695401,18215.77221947225,16629.023068601604,16629.023068601604,-599.6066114730377,-599.6066114730377,-599.6066114730377,-31.013097584352163,-31.013097584352163,-31.013097584352163,-568.5935138886855,-568.5935138886855,-568.5935138886855,0.0,0.0,0.0,16029.416457128566
2026-03-08 20:00:00,16625.126546020198,14271.762902345557,18549.16723542968,16625.126546020198,16625.126546020198,-246.6179772574834,-246.6179772574834,-246.6179772574834,282.3391749781613,282.3391749781613,282.3391749781613,-528.9571522356448,-528.9571522356448,-528.9571522356448,0.0,0.0,0.0,16378.508568762714
2026-03-08 21:00:00,16621.23002343879,14960.378544647709,18998.030871183397,16621.23002343879,16621.23002343879,327.63299991759413,327.63299991759413,327.63299991759413,816.8139246478827,816.8139246478827,816.8139246478827,-489.1809247302883,-489.1809247302883,-489.1809247302883,0.0,0.0,0.0,16948.863023356385
2026-03-08 22:00:00,16617.33350085739,15492.441465746051,19719.351707822458,16617.33350085739,16617.33350085739,1061.6799717460692,1061.6799717460692,1061.6799717460692,1511.2413247710456,1511.2413247710456,1511.2413247710456,-449.56135302497626,-449.56135302497626,-449.56135302497626,0.0,0.0,0.0,17679.01347260346
2026-03-08 23:00:00,16613.436978275982,16054.203456026196,20506.939148382637,16613.436978275982,16613.436978275982,1741.6005878441867,1741.6005878441867,1741.6005878441867,2151.9820895852613,2151.9820895852613,2151.9820895852613,-410.3815017410746,-410.3815017410746,-410.3815017410746,0.0,0.0,0.0,18355.03756612017
2026-03-09 00:00:00,16609.540455694576,16620.828547548546,21041.9856431957,16609.540455694576,16609.540455694576,2090.2885001822156,2090.2885001822156,2090.2885001822156,2462.1966032987884,2462.1966032987884,2462.1966032987884,-371.90810311657253,-371.90810311657253,-371.90810311657253,0.0,0.0,0.0,18699.82895587679
2026-03-09 01:00:00,16605.643933113173,16502.851061552705,20585.674885215034,16605.643933113173,16605.643933113173,1937.8264727532164,1937.8264727532164,1937.8264727532164,2272.215387707314,2272.215387707314,2272.215387707314,-334.3889149540981,-334.3889149540981,-334.3889149540981,0.0,0.0,0.0,18543.47040586639
2026-03-09 02:00:00,16601.747410531767,15931.1971422468,20058.331302242044,16601.747410531767,16601.747410531767,1333.242975206967,1333.242975206967,1333.242975206967,1631.293316993362,1631.293316993362,1631.293316993362,-298.05034178639517,-298.05034178639517,-298.05034178639517,0.0,0.0,0.0,17934.990385738733
2026-03-09 03:00:00,16597.85088795036,14983.35444400185,19113.1918236769,16597.85088795036,16597.85088795036,500.3596087727025,500.3596087727025,500.3596087727025,763.4549547004232,763.4549547004232,763.4549547004232,-263.0953459277208,-263.0953459277208,-263.0953459277208,0.0,0.0,0.0,17098.210496723063
2026-03-09 04:00:00,16593.954365368958,14110.411709651098,18733.264652107064,16593.954365368958,16593.954365368958,-322.2209678897663,-322.2209678897663,-322.2209678897663,-92.51929657267537,-92.51929657267537,-92.51929657267537,-229.70167131709087,-229.70167131709087,-229.70167131709087,0.0,0.0,0.0,16271.73339747919
2026-03-09 05:00:00,16590.05784278755,13368.460716837111,17628.004496360983,16590.05784278755,16590.05784278755,-1015.4519816499235,-1015.4519816499235,-1015.4519816499235,-817.4315826538873,-817.4315826538873,-817.4315826538873,-198.02039899603608,-198.02039899603608,-198.02039899603608,0.0,0.0,0.0,15574.605861137628
2026-03-09 06:00:00,16586.161320206145,12775.63871058272,17206.04399909928,16586.161320206145,16586.161320206145,-1579.295702812078,-1579.295702812078,-1579.295702812078,-1411.1208538923036,-1411.1208538923036,-1411.1208538923036,-168.17484891977418,-168.17484891977418,-168.17484891977418,0.0,0.0,0.0,15006.865617394067
2026-03-09 07:00:00,16582.264797624743,12607.352941442457,16667.341084092594,16582.264797624743,16582.264797624743,-2022.1931536238494,-2022.1931536238494,-2022.1931536238494,-1881.9333151434673,-1881.9333151434673,-1881.9333151434673,-140.2598384803821,-140.2598384803821,-140.2598384803821,0.0,0.0,0.0,14560.071644000893
2026-03-09 08:00:00,16578.368275043336,12061.228743454785,16537.68880637905,16578.368275043336,16578.368275043336,-2270.0880814150655,-2270.0880814150655,-2270.0880814150655,-2155.7467779697195,-2155.7467779697195,-2155.7467779697195,-114.34130344534601,-114.34130344534601,-114.34130344534601,0.0,0.0,0.0,14308.28019362827
2026-03-09 09:00:00,16574.47175246193,12314.920671283393,16552.957208130825,16574.47175246193,16574.47175246193,-2198.181024802812,-2198.181024802812,-2198.181024802812,-2107.724742141224,-2107.724742141224,-2107.724742141224,-90.45628266158818,-90.45628266158818,-90.45628266158818,0.0,0.0,0.0,14376.290727659118
2026-03-09 10:00:00,16570.575229880527,12714.350989951512,16962.882566860728,16570.575229880527,16570.575229880527,-1759.1417249187866,-1759.1417249187866,-1759.1417249187866,-1690.5284616581553,-1690.5284616581553,-1690.5284616581553,-68.61326326063111,-68.61326326063111,-68.61326326063111,0.0,0.0,0.0,14811.43350496174
2026-03-09 11:00:00,16566.67870729912,13438.1239152672,17646.439794106023,16566.67870729912,16566.67870729912,-1078.1501184297808,-1078.1501184297808,-1078.1501184297808,-1029.3572398626986,-1029.3572398626986,-1029.3572398626986,-48.7928785670821,-48.7928785670821,-48.7928785670821,0.0,0.0,0.0,15488.52858886934
2026-03-09 12:00:00,16562.782184717715,13932.420099248951,18290.36563412619,16562.782184717715,16562.782184717715,-410.3950567880699,-410.3950567880699,-410.3950567880699,-379.446110160255,-379.446110160255,-379.446110160255,-30.948946627814937,-30.948946627814937,-30.948946627814937,0.0,0.0,0.0,16152.387127929645
2026-03-09 13:00:00,16558.885662136312,14480.876208513862,18757.681090317867,16558.885662136312,16558.885662136312,14.351219061429093,14.351219061429093,14.351219061429093,29.36105210039224,29.36105210039224,29.36105210039224,-15.009833038963018,-15.009833038963018,-15.009833038963018,0.0,0.0,0.0,16573.23688119774
2026-03-09 14:00:00,16554.989139554906,14584.618668548137,18872.45101561999,16554.989139554906,16554.989139554906,129.27494080877293,129.27494080877293,129.27494080877293,130.15505857276628,130.15505857276628,130.15505857276628,-0.8801177639932645,-0.8801177639932645,-0.8801177639932645,0.0,0.0,0.0,16684.26408036368
2026-03-09 15:00:00,16551.0926169735,14597.807023640864,18804.738615647428,16551.0926169735,16551.0926169735,38.42406631130421,38.42406631130421,38.42406631130421,26.866608255539603,26.866608255539603,26.866608255539603,11.557458055764567,11.557458055764567,11.557458055764567,0.0,0.0,0.0,16589.516683284804
2026-03-09 16:00:00,16548.3592818882,14222.553087303591,18532.689638285177,16548.3592818882,16548.3592818882,-94.38380095197869,-94.38380095197869,-94.38380095197869,-116.8235936171383,-116.8235936171383,-116.8235936171383,22.43979266515961,22.43979266515961,22.43979266515961,0.0,0.0,0.0,16453.97548093622
2026-03-09 17:00:00,16545.6259468029,14225.353274922658,18371.16441043885,16545.6259468029,16545.6259468029,-161.31303755547228,-161.31303755547228,-161.31303755547228,-193.23403964416786,-193.23403964416786,-193.23403964416786,31.9210020886956,31.9210020886956,31.9210020886956,0.0,0.0,0.0,16384.312909247426
2026-03-09 18:00:00,16542.892611717594,14323.193277488423,18417.685493529018,16542.892611717594,16542.892611717594,-130.87057532102074,-130.87057532102074,-130.87057532102074,-171.04038470906386,-171.04038470906386,-171.04038470906386,40.16980938804306,40.16980938804306,40.16980938804306,0.0,0.0,0.0,16412.022036396575
2026-03-09 19:00:00,16540.159276632294,14394.126655511165,18713.15661094574,16540.159276632294,16540.159276632294,16.353682430062488,16.353682430062488,16.353682430062488,-31.013097592771242,-31.013097592771242,-31.013097592771242,47.36678002283365,47.36678002283365,47.36678002283365,0.0,0.0,0.0,16556.512959062355
2026-03-09 20:00:00,16537.425941546993,14975.752253346098,19053.406114558933,16537.425941546993,16537.425941546993,336.0406153523033,336.0406153523033,336.0406153523033,282.33917498173497,282.33917498173497,282.33917498173497,53.70144037056833,53.70144037056833,53.70144037056833,0.0,0.0,0.0,16873.466556899297
2026-03-09 21:00:00,16534.69260646169,15221.722847628831,19670.034133638957,16534.69260646169,16534.69260646169,876.1832423049804,876.1832423049804,876.1832423049804,816.8139246597977,816.8139246597977,816.8139246597977,59.36931764518261,59.36931764518261,59.36931764518261,0.0,0.0,0.0,17410.87584876667
2026-03-09 22:00:00,16531.95927137639,15966.072970875237,20150.15472021292,16531.95927137639,16531.95927137639,1575.8102650423311,1575.8102650423311,1575.8102650423311,1511.2413247430957,1511.2413247430957,1511.2413247430957,64.56894029923538,64.56894029923538,64.56894029923538,0.0,0.0,0.0,18107.76953641872
2026-03-09 23:00:00,16529.225936291088,16586.93515769845,20866.57378408755,16529.225936291088,16529.225936291088,2221.480927840845,2221.480927840845,2221.480927840845,2151.9820895936346,2151.9820895936346,2151.9820895936346,69.49883824721019,69.49883824721019,69.49883824721019,0.0,0.0,0.0,18750.706864131935
2026-03-10 00:00:00,16526.492601205784,16911.725989153823,21212.2515304,16526.492601205784,16526.492601205784,2536.5511853735284,2536.5511853735284,2536.5511853735284,2462.196603298846,2462.196603298846,2462.196603298846,74.35458207468233,74.35458207468233,74.35458207468233,0.0,0.0,0.0,19063.043786579314
2026-03-10 01:00:00,16523.759266120484,16926.1590563137,21072.232932385148,16523.759266120484,16523.759266120484,2351.541287320105,2351.541287320105,2351.541287320105,2272.215387724643,2272.215387724643,2272.215387724643,79.32589959546183,79.32589959546183,79.32589959546183,0.0,0.0,0.0,18875.30055344059
2026-03-10 02:00:00,16521.025931035183,16152.211148982236,20421.387924953353,16521.025931035183,16521.025931035183,1715.8872239858536,1715.8872239858536,1715.8872239858536,1631.2933169793237,1631.2933169793237,1631.2933169793237,84.59390700653013,84.59390700653013,84.59390700653013,0.0,0.0,0.0,18236.913155021037
2026-03-10 03:00:00,16518.29259594988,15208.84773577477,19505.677015245157,16518.29259594988,16518.29259594988,853.7834448655215,853.7834448655215,853.7834448655215,763.4549546853208,763.4549546853208,763.4549546853208,90.32849018020089,90.32849018020089,90.32849018020089,0.0,0.0,0.0,17372.076040815402
2026-03-10 04:00:00,16515.559260864575,14549.089416294877,18883.943104584803,16515.559260864575,16515.559260864575,4.166572863959431,4.166572863959431,4.166572863959431,-92.519296584658,-92.519296584658,-92.519296584658,96.6858694486173,96.6858694486173,96.6858694486173,0.0,0.0,0.0,16519.725833728535
2026-03-10 05:00:00,16512.825925779274,13611.420491609542,17962.473069763553,16512.825925779274,16512.825925779274,-713.6252038253255,-713.6252038253255,-713.6252038253255,-817.4315826631881,-817.4315826631881,-817.4315826631881,103.80637883786258,103.80637883786258,103.80637883786258,0.0,0.0,0.0,15799.200721953948
2026-03-10 06:00:00,16510.092590693974,13062.842490277746,17278.790227983594,16510.092590693974,16510.092590693974,-1299.3083663130947,-1299.3083663130947,-1299.3083663130947,-1411.120853900191,-1411.120853900191,-1411.120853900191,111.81248758709646,111.81248758709646,111.81248758709646,0.0,0.0,0.0,15210.78422438088
2026-03-10 07:00:00,16507.35925560867,12552.204784148227,16732.711915124764,16507.35925560867,16507.35925560867,-1761.1262264695538,-1761.1262264695538,-1761.1262264695538,-1881.9333151500477,-1881.9333151500477,-1881.9333151500477,120.80708868049393,120.80708868049393,120.80708868049393,0.0,0.0,0.0,14746.233029139115
2026-03-10 08:00:00,16504.62592052337,12382.506743354917,16607.061526284873,16504.62592052337,16504.62592052337,-2024.8747025587418,-2024.8747025587418,-2024.8747025587418,-2155.746777968536,-2155.746777968536,-2155.746777968536,130.87207540979435,130.87207540979435,130.87207540979435,0.0,0.0,0.0,14479.751217964627
2026-03-10 09:00:00,16501.89258543807,12303.533026416742,16790.098966004218,16501.89258543807,16501.89258543807,-1965.6575189351643,-1965.6575189351643,-1965.6575189351643,-2107.7247421387583,-2107.7247421387583,-2107.7247421387583,142.067223203594,142.067223203594,142.067223203594,0.0,0.0,0.0,14536.235066502904
2026-03-10 10:00:00,16499.159250352765,12814.333105140251,17198.635957543236,16499.159250352765,16499.159250352765,-1536.0990717857521,-1536.0990717857521,-1536.0990717857521,-1690.5284616459567,-1690.5284616459567,-1690.5284616459567,154.42938986020442,154.42938986020442,154.42938986020442,0.0,0.0,0.0,14963.060178567011
2026-03-10 11:00:00,16496.425915267464,13472.873384429537,17911.185399643764,16496.425915267464,16496.425915267464,-861.3851967155246,-861.3851967155246,-861.3851967155246,-1029.3572398510341,-1029.3572398510341,-1029.3572398510341,167.97204313550927,167.97204313550927,167.97204313550927,0.0,0.0,0.0,15635.04071855194
